Datetime,GwP_170 m (MPa),GwP_360 m  (MPa),GwP_424 m  (MPa),GwP_464 m  (MPa)
7:30:01 AM,1.653194,3.535916,4.163095,4.495083
7:30:01 AM,1.653194,3.535885,4.163095,4.495065
7:30:01 AM,1.653194,3.535916,4.163095,4.495083
7:30:01 AM,1.653244,3.535911,4.163073,4.495046
7:30:01 AM,1.653219,3.535916,4.163095,4.495046
7:30:01 AM,1.653244,3.535885,4.163095,4.495046
7:30:01 AM,1.653244,3.535911,4.163095,4.495065
7:30:01 AM,1.653219,3.535911,4.163095,4.495046
7:30:01 AM,1.653244,3.535885,4.163073,4.495065
7:30:01 AM,1.653194,3.535916,4.163073,4.495065
7:30:01 AM,1.65322,3.535911,4.163095,4.495046
7:30:01 AM,1.653219,3.535911,4.163095,4.495046
7:30:01 AM,1.653244,3.535911,4.163073,4.495029
7:30:01 AM,1.653219,3.535942,4.163073,4.495065
7:30:01 AM,1.653244,3.535911,4.163119,4.495046
7:30:01 AM,1.65322,3.535911,4.163073,4.495065
7:30:01 AM,1.653244,3.535911,4.163073,4.495046
7:30:01 AM,1.653219,3.535885,4.163095,4.495046
7:30:01 AM,1.653244,3.535942,4.163119,4.495065
7:30:01 AM,1.653244,3.535911,4.163095,4.495046
7:30:01 AM,1.653219,3.535911,4.163073,4.495046
7:30:01 AM,1.653244,3.535911,4.163073,4.495065
7:30:01 AM,1.653244,3.535916,4.163095,4.495065
7:30:01 AM,1.653244,3.535911,4.163095,4.495046
7:30:01 AM,1.653244,3.535885,4.163073,4.495046
7:30:01 AM,1.653219,3.535911,4.163095,4.495065
7:30:01 AM,1.653244,3.535942,4.163073,4.495046
7:30:01 AM,1.653219,3.535911,4.163095,4.495065
7:30:01 AM,1.653219,3.535911,4.163097,4.495065
7:30:01 AM,1.653244,3.535942,4.163095,4.495046
7:30:01 AM,1.65322,3.535911,4.163095,4.495029
7:30:01 AM,1.653244,3.535911,4.163073,4.495065
7:30:01 AM,1.653219,3.535885,4.163097,4.495065
7:30:01 AM,1.653244,3.535885,4.163095,4.495065
7:30:01 AM,1.653219,3.535916,4.163097,4.495048
7:30:01 AM,1.653219,3.535916,4.163095,4.495065
7:30:01 AM,1.653244,3.535911,4.163095,4.495046
7:30:01 AM,1.653244,3.535885,4.163097,4.495065
7:30:01 AM,1.653244,3.535911,4.163073,4.495065
7:30:01 AM,1.653244,3.535911,4.163119,4.495046
7:30:01 AM,1.653244,3.535916,4.163095,4.495046
7:30:01 AM,1.653244,3.535885,4.163095,4.495046
7:30:01 AM,1.653244,3.535942,4.163095,4.495065
7:30:01 AM,1.65322,3.535911,4.163095,4.495048
7:30:01 AM,1.653244,3.535885,4.163119,4.495046
7:30:01 AM,1.653244,3.535942,4.163095,4.495046
7:30:01 AM,1.653244,3.535942,4.163073,4.495065
7:30:01 AM,1.653219,3.535885,4.163095,4.495029
7:30:01 AM,1.65322,3.535885,4.163073,4.495065
7:30:01 AM,1.653219,3.535911,4.163073,4.495046
7:30:01 AM,1.65322,3.535885,4.163119,4.495065
7:30:01 AM,1.653194,3.535942,4.163097,4.495065
7:30:01 AM,1.653219,3.535942,4.163073,4.495046
7:30:01 AM,1.65322,3.535942,4.163095,4.495065
7:30:01 AM,1.653219,3.535885,4.163097,4.495065
7:30:01 AM,1.653244,3.535885,4.163073,4.495046
7:30:01 AM,1.653219,3.535911,4.163095,4.495046
7:30:01 AM,1.653219,3.535911,4.163095,4.495046
7:30:01 AM,1.653219,3.535911,4.163119,4.495065
7:30:01 AM,1.653219,3.535942,4.163119,4.495065
7:30:01 AM,1.653244,3.535942,4.163095,4.495065
7:30:01 AM,1.653244,3.535942,4.163073,4.495029
7:30:01 AM,1.653244,3.535885,4.163095,4.495065
7:30:01 AM,1.653244,3.535911,4.163073,4.495046
7:30:01 AM,1.653244,3.535911,4.163095,4.495065
7:30:01 AM,1.653244,3.535942,4.163073,4.495065
7:30:01 AM,1.653219,3.535911,4.163095,4.495065
7:30:01 AM,1.653219,3.535911,4.163073,4.495048
7:30:01 AM,1.653194,3.535916,4.163095,4.495029
7:30:01 AM,1.653244,3.535911,4.163097,4.495029
7:30:01 AM,1.653244,3.535885,4.163073,4.495065
7:30:01 AM,1.65322,3.535942,4.163073,4.495065
7:30:01 AM,1.653244,3.535916,4.163073,4.495029
7:30:01 AM,1.653244,3.535911,4.163095,4.495065
7:30:01 AM,1.653244,3.535911,4.163119,4.495029
7:30:01 AM,1.653219,3.535916,4.163119,4.495046
7:30:01 AM,1.653244,3.535885,4.163073,4.495048
7:30:01 AM,1.653219,3.535916,4.163095,4.495046
7:30:01 AM,1.653244,3.535885,4.163073,4.495065
7:30:01 AM,1.65322,3.535885,4.163073,4.495065
7:30:01 AM,1.653194,3.535916,4.163073,4.495046
7:30:01 AM,1.653244,3.535885,4.163119,4.495065
7:30:01 AM,1.653244,3.535916,4.163073,4.495065
7:30:01 AM,1.653194,3.535885,4.163095,4.495046
7:30:01 AM,1.653244,3.535911,4.163073,4.495065
7:30:01 AM,1.653219,3.535942,4.163095,4.495048
7:30:01 AM,1.653244,3.535885,4.163095,4.495065
7:30:01 AM,1.653244,3.535885,4.163073,4.495029
7:30:01 AM,1.65322,3.535911,4.163119,4.495065
7:30:01 AM,1.653244,3.535885,4.163073,4.495046
7:30:01 AM,1.653244,3.535916,4.163095,4.495065
7:30:01 AM,1.653219,3.535911,4.163095,4.495065
7:30:01 AM,1.653219,3.535885,4.163073,4.495065
7:30:01 AM,1.653244,3.535885,4.163095,4.495046
7:30:01 AM,1.653244,3.535911,4.163073,4.495048
7:30:01 AM,1.653244,3.535885,4.163073,4.495065
7:30:01 AM,1.653219,3.535911,4.163095,4.495065
7:30:01 AM,1.653194,3.535911,4.163095,4.495046
7:30:01 AM,1.653244,3.535911,4.163097,4.495029
7:30:01 AM,1.653244,3.535911,4.163097,4.495046
7:30:01 AM,1.653244,3.535911,4.163095,4.495065
7:30:01 AM,1.653244,3.535942,4.163095,4.495046
7:30:01 AM,1.653244,3.535911,4.163095,4.495065
7:30:01 AM,1.653219,3.535916,4.163095,4.495063
7:30:02 AM,1.653219,3.535942,4.163095,4.495063
7:30:02 AM,1.653219,3.535942,4.163095,4.495063
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495063
7:30:02 AM,1.653219,3.535942,4.163095,4.495063
7:30:02 AM,1.653219,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495063
7:30:02 AM,1.653194,3.535942,4.163095,4.495063
7:30:02 AM,1.653194,3.535942,4.163095,4.495083
7:30:02 AM,1.653194,3.535942,4.163095,4.495083
7:30:02 AM,1.65322,3.535942,4.163095,4.495083
7:30:02 AM,1.65322,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535916,4.163095,4.495046
7:30:02 AM,1.653219,3.535916,4.163095,4.495046
7:30:02 AM,1.653194,3.535942,4.163095,4.495063
7:30:02 AM,1.653194,3.535942,4.163095,4.495063
7:30:02 AM,1.653194,3.535942,4.163095,4.495063
7:30:02 AM,1.653194,3.535942,4.163073,4.495063
7:30:02 AM,1.65322,3.535942,4.163073,4.495063
7:30:02 AM,1.65322,3.535942,4.163073,4.495063
7:30:02 AM,1.65322,3.535942,4.163073,4.495063
7:30:02 AM,1.65322,3.535942,4.163073,4.495063
7:30:02 AM,1.653194,3.535942,4.163073,4.495063
7:30:02 AM,1.65322,3.535942,4.163073,4.495063
7:30:02 AM,1.65322,3.535916,4.163095,4.495063
7:30:02 AM,1.653244,3.535916,4.163095,4.495063
7:30:02 AM,1.653244,3.535916,4.163095,4.495063
7:30:02 AM,1.653244,3.535916,4.163095,4.495063
7:30:02 AM,1.653219,3.535916,4.163095,4.495063
7:30:02 AM,1.653219,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535916,4.163095,4.495046
7:30:02 AM,1.653244,3.535916,4.163095,4.495046
7:30:02 AM,1.653244,3.535916,4.163095,4.495046
7:30:02 AM,1.653244,3.535916,4.163095,4.495046
7:30:02 AM,1.653244,3.535916,4.163095,4.495046
7:30:02 AM,1.653219,3.535916,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495083
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.65322,3.535942,4.163142,4.495046
7:30:02 AM,1.653244,3.535942,4.163142,4.495046
7:30:02 AM,1.653244,3.535942,4.163119,4.495046
7:30:02 AM,1.653244,3.535942,4.163142,4.495046
7:30:02 AM,1.653244,3.535942,4.163118,4.495046
7:30:02 AM,1.653244,3.535942,4.163118,4.495046
7:30:02 AM,1.653244,3.535942,4.163119,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163119,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163118,4.495065
7:30:02 AM,1.653244,3.535942,4.163118,4.495065
7:30:02 AM,1.653244,3.535942,4.163118,4.495065
7:30:02 AM,1.653244,3.535942,4.163142,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163119,4.495065
7:30:02 AM,1.653244,3.535911,4.163119,4.495065
7:30:02 AM,1.653244,3.535911,4.163095,4.495065
7:30:02 AM,1.653244,3.535911,4.163095,4.495065
7:30:02 AM,1.653244,3.535911,4.163095,4.495065
7:30:02 AM,1.65322,3.535942,4.163142,4.495046
7:30:02 AM,1.65322,3.535942,4.163119,4.495046
7:30:02 AM,1.65322,3.535942,4.163142,4.495046
7:30:02 AM,1.65322,3.535942,4.163119,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535911,4.163095,4.495065
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653244,3.535942,4.163118,4.495046
7:30:02 AM,1.653244,3.535942,4.163142,4.495046
7:30:02 AM,1.653244,3.535942,4.163118,4.495046
7:30:02 AM,1.653244,3.535942,4.163118,4.495046
7:30:02 AM,1.653244,3.535942,4.163118,4.495046
7:30:02 AM,1.65322,3.535942,4.163118,4.495046
7:30:02 AM,1.65322,3.535942,4.163118,4.495046
7:30:02 AM,1.65322,3.535942,4.163142,4.495046
7:30:02 AM,1.653244,3.535942,4.163095,4.495046
7:30:02 AM,1.653194,3.535942,4.163073,4.495063
7:30:02 AM,1.653244,3.535911,4.163095,4.495065
7:30:02 AM,1.653244,3.535911,4.163073,4.495065
7:30:02 AM,1.653219,3.535829,4.163049,4.495065
7:30:02 AM,1.653244,3.535829,4.163073,4.495063
7:30:02 AM,1.653219,3.535859,4.16305,4.495063
7:30:02 AM,1.653219,3.535859,4.16305,4.495083
7:30:02 AM,1.653194,3.535802,4.163049,4.495083
7:30:02 AM,1.653219,3.535829,4.16305,4.495065
7:30:02 AM,1.653219,3.535859,4.16305,4.495063
7:30:02 AM,1.653219,3.535829,4.16305,4.495063
7:30:02 AM,1.653194,3.535829,4.163073,4.495063
7:30:02 AM,1.65322,3.535859,4.16305,4.495065
7:30:02 AM,1.653194,3.535859,4.16305,4.495083
7:30:02 AM,1.653219,3.535859,4.163049,4.495083
7:30:02 AM,1.653194,3.535833,4.16305,4.495063
7:30:02 AM,1.653219,3.535859,4.163073,4.495083
7:30:02 AM,1.65322,3.535859,4.16305,4.495046
7:30:02 AM,1.653194,3.535829,4.163049,4.495083
7:30:02 AM,1.653244,3.535829,4.16305,4.495083
7:30:02 AM,1.65322,3.535829,4.163073,4.495046
7:30:02 AM,1.653219,3.535859,4.16305,4.495083
7:30:02 AM,1.653219,3.535829,4.163073,4.495083
7:30:02 AM,1.65322,3.535833,4.16305,4.495083
7:30:02 AM,1.653219,3.535855,4.163073,4.495083
7:30:02 AM,1.653244,3.535833,4.16305,4.495063
7:30:02 AM,1.653219,3.535802,4.16305,4.495065
7:30:02 AM,1.653219,3.535829,4.163073,4.495063
7:30:02 AM,1.653219,3.535859,4.163073,4.495065
7:30:02 AM,1.653219,3.535859,4.163073,4.495083
7:30:02 AM,1.653219,3.535859,4.163073,4.495083
7:30:02 AM,1.653194,3.535859,4.163073,4.495063
7:30:02 AM,1.653244,3.535855,4.16305,4.495083
7:30:02 AM,1.653219,3.535829,4.16305,4.495083
7:30:02 AM,1.65322,3.535859,4.16305,4.495046
7:30:02 AM,1.653244,3.535859,4.163073,4.495083
7:30:02 AM,1.653244,3.535859,4.16305,4.495083
7:30:02 AM,1.65322,3.535829,4.16305,4.495046
7:30:02 AM,1.653219,3.535859,4.163073,4.495063
7:30:02 AM,1.65322,3.535829,4.16305,4.495063
7:30:02 AM,1.653194,3.535829,4.163073,4.495063
7:30:02 AM,1.653194,3.535829,4.16305,4.495063
7:30:02 AM,1.653219,3.535859,4.163073,4.495083
7:30:02 AM,1.653219,3.535829,4.16305,4.495063
7:30:02 AM,1.65322,3.535859,4.16305,4.495065
7:30:02 AM,1.653219,3.535829,4.16305,4.495063
7:30:02 AM,1.653244,3.535859,4.163049,4.495083
7:30:02 AM,1.653244,3.535859,4.163073,4.495083
7:30:02 AM,1.653219,3.535829,4.163049,4.495083
7:30:02 AM,1.653194,3.535829,4.163026,4.495065
7:30:02 AM,1.653194,3.535859,4.16305,4.495065
7:30:02 AM,1.653244,3.535859,4.16305,4.495046
7:30:02 AM,1.653194,3.535859,4.163073,4.495065
7:30:02 AM,1.653194,3.535859,4.16305,4.495065
7:30:02 AM,1.653244,3.535829,4.16305,4.495083
7:30:02 AM,1.653219,3.535829,4.16305,4.495083
7:30:02 AM,1.653244,3.535859,4.16305,4.495083
7:30:02 AM,1.653194,3.535859,4.16305,4.495083
7:30:02 AM,1.65322,3.535829,4.16305,4.495063
7:30:02 AM,1.653219,3.535829,4.16305,4.495083
7:30:02 AM,1.653219,3.535859,4.163073,4.495083
7:30:02 AM,1.653244,3.535859,4.16305,4.495083
7:30:02 AM,1.653219,3.535859,4.163073,4.495065
7:30:02 AM,1.653219,3.535885,4.16305,4.495083
7:30:02 AM,1.653219,3.535802,4.16305,4.495083
7:30:02 AM,1.653244,3.535833,4.16305,4.495083
7:30:02 AM,1.653219,3.535833,4.163073,4.495083
7:30:02 AM,1.653194,3.535833,4.16305,4.495063
7:30:02 AM,1.653219,3.535829,4.16305,4.495083
7:30:02 AM,1.653219,3.535833,4.16305,4.495083
7:30:02 AM,1.653194,3.535802,4.16305,4.495065
7:30:02 AM,1.653244,3.535885,4.163073,4.495065
7:30:02 AM,1.653244,3.535885,4.163095,4.495065
7:30:02 AM,1.653244,3.535911,4.163095,4.495046
7:30:02 AM,1.65322,3.535859,4.16305,4.495063
7:30:02 AM,1.653219,3.535859,4.16305,4.495063
7:30:02 AM,1.653244,3.535859,4.16305,4.495083
7:30:02 AM,1.653244,3.535859,4.16305,4.495083
7:30:02 AM,1.653244,3.535829,4.163026,4.495063
7:30:02 AM,1.653244,3.535829,4.163073,4.495083
7:30:02 AM,1.653244,3.535859,4.163073,4.495065
7:30:02 AM,1.653244,3.535829,4.163073,4.495063
7:30:02 AM,1.653244,3.535802,4.16305,4.495083
7:30:02 AM,1.65322,3.535829,4.163073,4.495083
7:30:02 AM,1.653194,3.535859,4.16305,4.495063
7:30:02 AM,1.653244,3.535829,4.16305,4.495083
7:30:02 AM,1.65322,3.535802,4.163049,4.495063
7:30:02 AM,1.653244,3.535829,4.163073,4.495083
7:30:02 AM,1.653219,3.535859,4.163073,4.495065
7:30:02 AM,1.653219,3.535829,4.163073,4.495063
7:30:02 AM,1.653219,3.535829,4.16305,4.495065
7:30:02 AM,1.653244,3.535829,4.163073,4.495046
7:30:02 AM,1.653194,3.535829,4.16305,4.495065
7:30:02 AM,1.65322,3.535859,4.163073,4.495046
7:30:02 AM,1.653194,3.535833,4.16305,4.495065
7:30:02 AM,1.653194,3.535829,4.16305,4.495083
7:30:02 AM,1.653219,3.535829,4.163073,4.495046
7:30:02 AM,1.653244,3.535802,4.16305,4.495083
7:30:02 AM,1.653219,3.535859,4.16305,4.495063
7:30:02 AM,1.653219,3.535829,4.163073,4.495046
7:30:02 AM,1.653219,3.535829,4.16305,4.495083
7:30:02 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653194,3.535829,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535855,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535855,4.163073,4.495029
7:30:03 AM,1.653244,3.535855,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535829,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163073,4.495029
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535911,4.163073,4.495046
7:30:03 AM,1.653244,3.535911,4.163073,4.495046
7:30:03 AM,1.653244,3.535911,4.163073,4.495046
7:30:03 AM,1.653244,3.535885,4.163073,4.495046
7:30:03 AM,1.653244,3.535911,4.163073,4.495046
7:30:03 AM,1.65322,3.535911,4.163073,4.495065
7:30:03 AM,1.65322,3.535911,4.163073,4.495065
7:30:03 AM,1.65322,3.535911,4.163097,4.495065
7:30:03 AM,1.653244,3.535911,4.163097,4.495065
7:30:03 AM,1.653244,3.535911,4.163073,4.495065
7:30:03 AM,1.653244,3.535829,4.16305,4.495029
7:30:03 AM,1.653244,3.535911,4.163073,4.495065
7:30:03 AM,1.653244,3.535911,4.163097,4.495046
7:30:03 AM,1.653244,3.535885,4.163097,4.495046
7:30:03 AM,1.653244,3.535885,4.163097,4.495046
7:30:03 AM,1.653244,3.535885,4.163097,4.495065
7:30:03 AM,1.653244,3.535885,4.163073,4.495065
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535885,4.163097,4.495029
7:30:03 AM,1.653244,3.535855,4.163097,4.495029
7:30:03 AM,1.653244,3.535911,4.163073,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495029
7:30:03 AM,1.653244,3.535911,4.163073,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495029
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535802,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535802,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535802,4.16305,4.495065
7:30:03 AM,1.653244,3.535802,4.16305,4.495065
7:30:03 AM,1.653244,3.535833,4.16305,4.495065
7:30:03 AM,1.653244,3.535833,4.16305,4.495065
7:30:03 AM,1.653244,3.535833,4.16305,4.495065
7:30:03 AM,1.653244,3.535859,4.16305,4.495065
7:30:03 AM,1.653219,3.535859,4.16305,4.495065
7:30:03 AM,1.653219,3.535859,4.16305,4.495065
7:30:03 AM,1.653219,3.535859,4.163073,4.495065
7:30:03 AM,1.653244,3.535829,4.16305,4.495029
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653219,3.535859,4.163073,4.495065
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495029
7:30:03 AM,1.653244,3.535829,4.16305,4.495029
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653219,3.535829,4.16305,4.495046
7:30:03 AM,1.653219,3.535829,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.163028,4.495046
7:30:03 AM,1.653244,3.535859,4.163028,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535859,4.16305,4.495046
7:30:03 AM,1.653244,3.535829,4.16305,4.495046
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653169,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653169,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.163049,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653194,3.535859,4.163073,4.495083
7:30:03 AM,1.653194,3.535859,4.163073,4.495083
7:30:03 AM,1.653194,3.535859,4.163073,4.495083
7:30:03 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653194,3.535859,4.163073,4.495083
7:30:03 AM,1.653194,3.535859,4.163073,4.495083
7:30:03 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653219,3.535859,4.163073,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653244,3.535859,4.163073,4.495083
7:30:03 AM,1.653244,3.535859,4.163073,4.495083
7:30:03 AM,1.653244,3.535859,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.163073,4.4951
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653219,3.535859,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
7:30:03 AM,1.653194,3.535885,4.16305,4.495083
